trajectory_id,task_id,task_code,task_name,label,outer_role,inner_role,source_type,source_dataset,source_trajectory_id,origin_sequence_id,historical_source_trajectory_id,environment_seed,source_relative_path,num_replan_steps,common_length
v1completed_external_U3_libero10_v2_selected_276,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_276,libero10_v2_task05_expansion0476,,202613775,fully_instrumented_libero10_v2/expansion/task_5/rollout_0476,260,78
v1completed_external_U3_libero10_v2_selected_277,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_277,libero10_v2_task05_expansion0488,,202613787,fully_instrumented_libero10_v2/expansion/task_5/rollout_0488,84,78
v1completed_external_U3_libero10_v2_selected_279,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_279,libero10_v2_task05_expansion0509,,202613808,fully_instrumented_libero10_v2/expansion/task_5/rollout_0509,82,78
v1completed_external_U3_libero10_v2_selected_280,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_280,libero10_v2_task05_expansion0530,,202613829,fully_instrumented_libero10_v2/expansion/task_5/rollout_0530,83,78
v1completed_external_U3_libero10_v2_selected_281,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_281,libero10_v2_task05_expansion0531,,202613830,fully_instrumented_libero10_v2/expansion/task_5/rollout_0531,82,78
v1completed_external_U3_libero10_v2_selected_282,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_282,libero10_v2_task05_expansion0546,,202613845,fully_instrumented_libero10_v2/expansion/task_5/rollout_0546,260,78
v1completed_external_U3_libero10_v2_selected_284,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_284,libero10_v2_task05_expansion0576,,202613875,fully_instrumented_libero10_v2/expansion/task_5/rollout_0576,260,78
v1completed_external_U3_libero10_v2_selected_286,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_286,libero10_v2_task05_expansion0617,,202613916,fully_instrumented_libero10_v2/expansion/task_5/rollout_0617,78,78
v1completed_external_U3_libero10_v2_selected_289,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_289,libero10_v2_task05_expansion0643,,202613942,fully_instrumented_libero10_v2/expansion/task_5/rollout_0643,81,78
v1completed_external_U3_libero10_v2_selected_290,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_290,libero10_v2_task05_expansion0676,,202613975,fully_instrumented_libero10_v2/expansion/task_5/rollout_0676,260,78
v1completed_external_U3_libero10_v2_selected_291,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_291,libero10_v2_task05_expansion0696,,202613995,fully_instrumented_libero10_v2/expansion/task_5/rollout_0696,260,78
v1completed_external_U3_libero10_v2_selected_292,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_292,libero10_v2_task05_expansion0711,,202614010,fully_instrumented_libero10_v2/expansion/task_5/rollout_0711,87,78
v1completed_external_U3_libero10_v2_selected_293,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_293,libero10_v2_task05_expansion0726,,202614025,fully_instrumented_libero10_v2/expansion/task_5/rollout_0726,175,78
v1completed_external_U3_libero10_v2_selected_294,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_294,libero10_v2_task05_expansion0737,,202614036,fully_instrumented_libero10_v2/expansion/task_5/rollout_0737,92,78
v1completed_external_U3_libero10_v2_selected_295,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_295,libero10_v2_task05_expansion0739,,202614038,fully_instrumented_libero10_v2/expansion/task_5/rollout_0739,81,78
v1completed_external_U3_libero10_v2_selected_296,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_296,libero10_v2_task05_expansion0744,,202614043,fully_instrumented_libero10_v2/expansion/task_5/rollout_0744,91,78
v1completed_external_U3_libero10_v2_selected_298,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_298,libero10_v2_task05_expansion0751,,202614050,fully_instrumented_libero10_v2/expansion/task_5/rollout_0751,260,78
v1completed_external_U3_libero10_v2_selected_299,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_299,libero10_v2_task05_expansion0753,,202614052,fully_instrumented_libero10_v2/expansion/task_5/rollout_0753,260,78
